user_input,reference_outputs,reference,synthesizer_name
"안녕하세요, 부산 지하철 모든 노선의 엘리베이터 총 개수와 서면역에서 기차에 두고 내린 물건을 분실물 신고할 수 있는 곳을 알려주실 수 있나요?","['<1-hop>\n\n부산 도시철도 엘리베이터 현황\n\n1호선\n\n총계: 160 (내부: 74 / 외부: 86)\n\n2호선\n\n총계: 172 (내부: 84 / 외부: 88)\n\n호포역 엘리베이터 1대는 운행정지 상태임\n\n3호선\n\n총계: 68 (내부: 38 / 외부: 30)\n\n4호선\n\n총계: 47 (내부: 20 / 외부: 27)', '<2-hop>\n\n부산도시철도 1, 2, 3, 4호선 유실물 센터에서는 각 역 및 전동차 내에서 습득한 유실물을 보관하고 있습니다. 2020년 7월 1일부터 부산교통공사 유실물시스템이 LOST112로 통합 운영됩니다.\n\n유실물서비스센터 안내\n\n위치: 부산도시철도 서면역 역무안전실\n\n운영시간: 평일 09:00~18:00 (토,일,공휴일 휴무)\n\n전화번호: 051-640-7339, 051-678-6191\n\n분실물 신고방법\n\n즉시 신고: 열차 출발 직후 분실 사실을 알게 된 경우 역무안전실로 신고\n\n늦게 신고: 종착역 또는 유실물 서비스센터로 신고\n\n열차번호 기억\n\n하차시간 기억\n\n하차한 차량의 위치 기억\n\n처리절차\n\n유실물 습득 - 전동차/역구내\n\nLOST112 유실물 정보등록 - 유실물 습득역(익일 10시까지 보관)\n\n유실물 서비스센터 보관 - 습득일로부터 7일 보관']","부산 지하철 모든 노선의 엘리베이터 총 개수는 다음과 같습니다: 1호선 160대 (내부: 74대, 외부: 86대), 2호선 172대 (내부: 84대, 외부: 88대), 3호선 68대 (내부: 38대, 외부: 30대), 4호선 47대 (내부: 20대, 외부: 27대)로, 총 447대입니다. 분실물에 관해서는 서면역 역무안전실에 위치한 부산 지하철 유실물 서비스 센터에서 신고하실 수 있습니다. 센터는 평일 09:00부터 18:00까지 운영되며, 주말 및 공휴일은 휴무입니다. 전화번호는 051-640-7339 또는 051-678-6191입니다. 기차 출발 직후 분실 사실을 알게 된 경우 즉시 역무안전실에 신고하시고, 늦게 알게 된 경우 종착역이나 유실물 서비스 센터에 신고하시면 됩니다. 열차 번호, 하차 시간, 하차한 차량의 위치를 기억해 두시면 처리에 도움이 됩니다. 유실물은 발견된 역에서 다음 날 10시까지 보관되며, 이후 7일 동안 서비스 센터로 이관됩니다.",multi_hop_specific_query_synthesizer
"부산 지하철 2호선에서 벡스코(시립미술관) 역은 어떤 특징을 가지고 있으며, 해당 역이 전용역인지 겸용역인지 알려주세요.","['<1-hop>\n\n2호선\n\n총계: 43\n\n주요 역: 장산, 중동, 해운대, 동백, 벡스코(시립미술관), 센텀시티, 민락, 수영(2), 광안, 금련산, 남천, 경성대·부경대, 대연, 못골, 지게골, 문현, 국제금융센터·부산은행, 전포, 서면(2), 부암, 가야, 동의대, 개금, 냉정, 주례, 감전, 사상(2), 덕포, 모덕, 모라, 구남, 구명, 덕천(2), 수정, 화명, 율리, 동원, 금곡, 호포, 증산, 부산대양산캠퍼스, 남양산, 양산\n\n3호선\n\n총계: 17\n\n주요 역: 수영(3), 망미, 배산, 물만골, 연산(3), 거제(3), 종합운동장, 사직, 미남(3), 만덕, 남산정, 숙등, 덕천(3), 구포, 강서구청, 체육공원, 대저(3)\n\n4호선\n\n총계: 14\n\n주요 역: 미남(4), 동래(4), 수안, 낙민, 충렬사, 명장, 서동, 금사, 반여농산물시장, 석대, 영산대, 윗반송, 고촌, 안평', '<2-hop>\n\n총 42개소\n\n전용: 벡스코(시립미술관), 민락, 금련산, 문현, 냉정, 증산, 남양산\n\n겸용: 장산, 중동, 해운대, 동백, 센텀시티, 수영(2), 광안, 남천, 경성대·부경대, 대연, 못골, 지게골, 국제금융센터·부산은행, 전포, 부암, 가야, 동의대, 개금, 주례, 감전, 사상(2), 덕포, 모덕, 모라, 구남, 구명, 덕천(2), 수정, 화명, 율리, 동원, 금곡, 호포, 양산\n\n3호선\n\n총 14개소\n\n전용: 망미, 배산, 물만골, 거제(3), 종합운동장, 사직, 미남(3), 남산정, 구포\n\n겸용: 만덕, 숙등, 강서구청, 체육공원, 대저(3)\n\n4호선\n\n총 13개소\n\n전용: 동래(4), 수안, 낙민, 충렬사, 명장, 서동, 반여농산물시장, 석대, 영산대, 윗반송, 고촌, 안평\n\n겸용: 금사']","부산 지하철 2호선에 위치한 벡스코(시립미술관) 역은 주요 역 중 하나로, 시립미술관과 연결되어 있습니다. 또한, 이 역은 전용역으로 분류되어 있습니다.",multi_hop_specific_query_synthesizer
"부산시의 대중교통 정책 자문으로서, 도시철도법에 따른 승차권 사용 규정에 대한 자세한 정보를 찾고 있습니다. 특히, 부산교통공사의 정책에 따라 어떤 경우에 승차권이 무효로 간주되고 압수될 수 있는지, 그리고 승차권 사용과 관련하여 승객이 일반적으로 지켜야 할 의무는 무엇인지 여객운송약관에 명시된 내용을 알고 싶습니다.","['<1-hop>\n\n할인 또는 우대승차권을 사용 자격이 없는 사람이 사용하였을 때\n\n승차권면 표시사항을 변조하여 사용하였을 때\n\n유효기간이 종료된 승차권을 사용하였을 때\n\n할인 또는 우대승차권을 사용하는 여객이 신분증을 소지하지 아니하였거나 그 제시를 거절하는 때\n\n단체여객이 인원을 초과하여 승차하였을 때 또는 운임을 면할 목적으로 신분 또는 연령 등을 속여 승차하였을 때\n\n직원 이외의 여객이 직원용승차권을 사용한 때\n\n승차권을 복사 등 기타 위·변조의 방법으로 복제하여 사용한 때\n\n그 밖에 부정승차의 수단으로 승차권을 사용하였을 때\n\n제1항제3호부터 제10호까지의 경우에는 그 승차권을 무효로 하여 회수합니다. 다만, 교통카드, 모바일승차권은 예외로 합니다.\n\n제3장 승차권의 효력', '<2-hop>\n\n여객운송약관 개요\n\n부산교통공사의 여객운송약관은 도시철도를 이용하는 승객과 공사 간의 권리와 의무를 규정합니다. 이 약관은 여객운송에 적용되며, 도시철도 각 역과 홈페이지에서 열람할 수 있습니다.\n\n주요 조항\n\n여객운임: 기본운임은 출발역과 도착역 간 최단경로의 거리에 따라 적용되며, 중복할인은 불가합니다.\n\n운임 감면: 법령에 따라 노인, 국가유공자, 장애인, 만 5세 이하 유아 등은 운임이 감면될 수 있습니다.\n\n승차권 사용: 여객은 유효한 승차권을 소지해야 하며, 신분증 확인에 응해야 합니다.\n\n운임 반환: 유효기간 내 사용하지 않은 승차권은 운임이 반환될 수 있습니다.\n\n휴대품 제한: 위해물품, 동물 등은 휴대가 금지되며, 자전거는 특정 조건 하에만 휴대 가능합니다.']","부산교통공사의 정책에 따르면, 승차권은 여러 경우에 무효로 간주되고 압수될 수 있습니다: 할인 또는 우대승차권을 사용 자격이 없는 사람이 사용했을 때; 승차권의 표시 정보가 변경되었을 때; 유효기간이 만료된 승차권을 사용했을 때; 할인 또는 우대승차권을 사용하는 승객이 신분증을 소지하지 않거나 제시를 거부했을 때; 단체 승객이 허용된 인원을 초과하거나 신분 또는 연령을 속여 운임을 회피하려 했을 때; 비직원이 직원 전용 승차권을 사용했을 때; 승차권을 복사하거나 기타 위조 방법으로 복제하여 사용했을 때; 또는 승차권을 부정하게 사용하는 다른 경우에 해당합니다. 이러한 경우에는 교통카드와 모바일 승차권을 제외하고 승차권이 무효로 간주되어 압수됩니다. 또한, 부산교통공사가 제시한 여객운송약관에 따르면, 승객은 일반적으로 유효한 승차권을 소지하고 요구 시 신분 확인에 응해야 할 의무가 있습니다.",multi_hop_specific_query_synthesizer
레일플러스 카드 충전과 환불 가능한 장소는 어디인가요?,"['<1-hop>\n\n레일플러스\n\n충전: CU, 이마트24, 스토리웨이, 그리고 우리, 롯데의 ATM에서 충전 가능합니다.\n\n소득공제 신청: 홈페이지 회원가입 후 신청할 수 있습니다. 단, 카드 등록 이전에 사용한 금액에 대해서는 소급하여 공제받을 수 없습니다.\n\n미성년자: 홈페이지 등록이 필요합니다.\n\n할인 등록: 3만원 이하의 사용 금액에 대해서는 CU와 이마트24에서 할인을 받을 수 있습니다.\n\n환불: 3만원 이하의 사용 금액에 대해서는 CU와 이마트24에서 환불을 받을 수 있습니다.\n\n후불교통카드 이용방법\n\n다자녀가족 사랑카드\n\n발급 대상: 주소지가 부산이며 자녀가 3명 이상인 가정으로, 막내의 나이가 19세 미만이어야 합니다.', '<2-hop>\n\n환불: 2만원 이하의 사용 금액에 대해 GS25, 세븐일레븐, 미니스탑에서 환불을 받을 수 있으며, 3만원 이하의 사용 금액에 대해서는 CU에서 환불을 받을 수 있습니다.\n\n티머니\n\n충전: 전국 편의점과 지하철에서 충전 가능합니다.\n\n소득공제 신청: 홈페이지 회원가입 후 신청할 수 있습니다. 단, 카드 등록 이전에 사용한 금액에 대해서는 소급하여 공제받을 수 없습니다.\n\n미성년자: 첫 사용일 이후 10일 이내에 홈페이지 등록이 필요합니다. 무권종 카드는 편의점에서 구입한 후 즉시 등록해야 합\n\n환불: 2만원 미만의 사용 금액에 대해서는 GS25에서, 2만원 이하의 사용 금액에 대해서는 세븐일레븐에서, 그리고 3만원 이하의 사용 금액에 대해서는 CU, 미니스탑, 이마트24에서 환불을 받을 수 있습니다.\n\n레일플러스']","레일플러스 카드는 CU, 이마트24, 스토리웨이, 그리고 우리, 롯데의 ATM에서 충전이 가능합니다. 환불은 3만원 이하의 사용 금액에 대해 CU와 이마트24에서 받을 수 있습니다.",multi_hop_specific_query_synthesizer
"안녕하세요, 서면역에서 유실물을 어디서 찾을 수 있고 경찰 순찰에 대해서도 알고 싶어요?","['<1-hop>\n\n부산도시철도 1, 2, 3, 4호선 유실물 센터에서는 각 역 및 전동차 내에서 습득한 유실물을 보관하고 있습니다. 2020년 7월 1일부터 부산교통공사 유실물시스템이 LOST112로 통합 운영됩니다.\n\n유실물서비스센터 안내\n\n위치: 부산도시철도 서면역 역무안전실\n\n운영시간: 평일 09:00~18:00 (토,일,공휴일 휴무)\n\n전화번호: 051-640-7339, 051-678-6191\n\n분실물 신고방법\n\n즉시 신고: 열차 출발 직후 분실 사실을 알게 된 경우 역무안전실로 신고\n\n늦게 신고: 종착역 또는 유실물 서비스센터로 신고\n\n열차번호 기억\n\n하차시간 기억\n\n하차한 차량의 위치 기억\n\n처리절차\n\n유실물 습득 - 전동차/역구내\n\nLOST112 유실물 정보등록 - 유실물 습득역(익일 10시까지 보관)\n\n유실물 서비스센터 보관 - 습득일로부터 7일 보관', '<2-hop>\n\n현황\n\n부산경찰청 범죄예방대응과 기동순찰대는 경찰관 16명으로 구성되어 있으며, 서면역을 중심으로 6개 출장소에서 거점 및 유동 근무를 실시하고 있습니다. 연락처는 051-899-3046입니다.\n\n시간대별 근무\n\n출·퇴근시간대 집중순찰 (08:00 ~ 19:00): 주요 환승역 승강장에서 유동순찰 및 거점근무를 실시합니다. 주요 근무 장소는 서면, 연산, 수영, 미남입니다.\n\n권역별 거점근무 (출·퇴근시간대 외): 6개 권역에서 가시적 순찰활동을 실시합니다.\n\n1권역: 서면~호포\n\n2권역: 서면~장산\n\n3권역: 노포~연산\n\n4권역: 부산역~다대포\n\n5권역: 안평~대저\n\n6권역: 수영~미남']","서면역에서는 역무안전실에 위치한 부산지하철 유실물 서비스 센터에서 유실물을 찾을 수 있습니다. 운영시간은 평일 09:00부터 18:00까지이며, 연락처는 051-640-7339 또는 051-678-6191입니다. 경찰 순찰에 대해서는 부산경찰청 범죄예방대응과 기동순찰대가 서면역 주변에서 16명의 경찰관으로 운영되고 있습니다. 이들은 08:00부터 19:00까지 주요 환승역인 서면역에서 집중 순찰을 실시하며, 지역 거점 근무도 포함하여 서면역을 포함한 다양한 구역을 순찰합니다. 연락처는 051-899-3046입니다.",multi_hop_specific_query_synthesizer
"부산 지하철의 유지보수 엔지니어로서, 저는 다양한 역에서 접근성과 인프라 유지 관리를 담당하고 있습니다. 3호선 망미역에 전동휠체어 급속충전기 설치에 대한 자세한 정보를 제공해 주실 수 있나요? 또한, 망미역의 자전거 보관소의 구체적인 위치와 수량을 확인해 주시기 바랍니다. 망미역이 주요 접근성 허브로서의 중요성을 고려할 때, 이 정보가 필요합니다.","['<1-hop>\n\n부산 도시철도 각 호선의 전동휠체어 급속충전기 설치 현황은 다음과 같습니다.\n\n1호선\n\n총 30개소\n\n주요 설치 위치: 다대포해수욕장, 다대포항, 낫개, 신장림 등\n\n2호선\n\n총 31개소\n\n주요 설치 위치: 장산, 중동, 해운대, 벡스코(시립미술관) 등\n\n3호선\n\n총 12개소\n\n주요 설치 위치: 망미, 배산, 물만골, 거제(3) 등\n\n4호선\n\n총 7개소\n\n주요 설치 위치: 수안, 낙민, 충렬사, 명장 등\n\n각 역의 자세한 설치 위치는 역명과 함께 제공됩니다.', '<2-hop>\n\n3호선\n\n망미: 4번 출구(24대), 5, 7번 출구 사이(16대) - 관리자: 수영구청\n\n배산: 1번 출구(10대), 2번 출구(12대), 3번 출구(15대), 5번 출구(7대) - 관리자: 연제구청\n\n4호선\n\n동래: 7번 출구(12대), 8번 출구(50대) - 관리자: 동래구청\n\n수안: 1번, 3번 출구 사이(10대), 2번, 4번 출구 사이(10대), 5번, 7번 출구 사이(10대) - 관리자: 동래구청\n\n부산 지하철 각 호선의 자전거 보관소 현황을 제공합니다. 각 역의 출구별 자전거 보관 대수와 관리자를 확인할 수 있습니다.']","부산 지하철 3호선 망미역에는 전동휠체어 급속충전기가 설치되어 있으며, 이는 전체 12개소 중 하나로, 망미역은 중요한 접근성 지점입니다. 또한, 망미역의 자전거 보관소는 4번 출구에 24대, 5번과 7번 출구 사이에 16대가 있으며, 이는 수영구청에서 관리하고 있습니다.",multi_hop_specific_query_synthesizer
"안녕하세요, 선후불교통카드와 후불교통카드가 어떻게 작동하는지, 어디에서 충전할 수 있는지, 선후불교통카드로 환불이나 할인을 받는 방법, 그리고 부산에서 아이가 많은 가족을 위한 후불교통카드에 대한 정보, 그리고 여러 카드를 사용할 때 실수로 인한 요금 환불에 대한 내용도 알고 싶어요.","['<1-hop>\n\n레일플러스\n\n충전: CU, 이마트24, 스토리웨이, 그리고 우리, 롯데의 ATM에서 충전 가능합니다.\n\n소득공제 신청: 홈페이지 회원가입 후 신청할 수 있습니다. 단, 카드 등록 이전에 사용한 금액에 대해서는 소급하여 공제받을 수 없습니다.\n\n미성년자: 홈페이지 등록이 필요합니다.\n\n할인 등록: 3만원 이하의 사용 금액에 대해서는 CU와 이마트24에서 할인을 받을 수 있습니다.\n\n환불: 3만원 이하의 사용 금액에 대해서는 CU와 이마트24에서 환불을 받을 수 있습니다.\n\n후불교통카드 이용방법\n\n다자녀가족 사랑카드\n\n발급 대상: 주소지가 부산이며 자녀가 3명 이상인 가정으로, 막내의 나이가 19세 미만이어야 합니다.', '<2-hop>\n\n10강 이중개표 운임반환\n\n이중개표 운임 반환 대상 (단, QR승차권, 우대권의 경우 해당되지 않음)\n\n대상 반환금액 ① 2개 이상의 선후불교통카드 동시(5분 이내) 개표 시 카드 1구간 기본운임 ② 선후불교통카드와 정기권이 동시(5분 이내) 개표 시 카드 1구간 기본운임 + 추가운임(2구간)도 반환 가능 ③ 선후불교통카드와 복지교통카드가 동시(5분 이내) 개표 시 (단, 선후불교통카드로 타 교통수단으로 환승한 경우 반환 불가) ④ 환승할인적용카드와 선후불교통카드 동시(5분 이내) 개표 시 카드 1구간 기본운임\n\n예외적 운임반환 대상']","선후불교통카드와 후불교통카드에 대한 자세한 정보는 제공된 내용을 기반으로 합니다. 선후불교통카드, 예를 들어 레일플러스 카드는 CU, 이마트24, 스토리웨이, 그리고 우리은행과 롯데은행의 ATM에서 충전할 수 있습니다. 사용 금액이 3만원 이하일 경우 CU와 이마트24에서 할인 및 환불이 가능합니다. 또한, 선후불교통카드로 특정 조건 하에 요금 환불이 가능합니다: 두 개 이상의 선후불교통카드를 5분 이내에 사용하면 카드당 1구간 기본운임을 환불받을 수 있으며, 선후불교통카드와 정기권을 5분 이내에 사용하면 카드당 1구간 기본운임과 추가운임(2구간)도 환불 가능합니다; 선후불교통카드와 복지교통카드를 5분 이내에 사용하면 환불이 가능하나, 선후불교통카드를 다른 교통수단으로 환승한 경우에는 환불이 불가능합니다; 환승 할인 카드와 선후불교통카드를 5분 이내에 사용하면 카드당 1구간 기본운임이 환불됩니다. 후불교통카드, 특히 다자녀가족 사랑카드는 부산에 거주하며 자녀가 3명 이상인 가정에서 발급받을 수 있으며, 막내 자녀가 19세 미만이어야 합니다. 이 카드는 가족에게 교통 혜택을 제공하기 위해 설계되었으나, 제공된 내용에서는 구체적인 사용이나 충전 세부사항은 언급되지 않았습니다.",multi_hop_specific_query_synthesizer
"메트로페이는 승객이 앱을 다운로드하고 자동 발매기나 기타 지정된 장소에서 현금 또는 계좌 이체로 충전하여 교통에 사용할 수 있는 가치를 저장하는 시스템입니다. 메트로페이 잔액 환불에 관해서는, 승객은 운임 환불 정책에 명시된 조건에 따라 메트로페이 계좌의 잔액 환불을 요청할 수 있습니다.","['<1-hop>\n\n""메트로페이""란 여객이 앱을 내려받아 자동발매기 등에서 현금 또는 계좌이체를 통해 충전하여 그 금액만큼 가치가 저장된 것을 말합니다.\n\n제3조(계약의 성립 및 적용)\n\n여객운송계약의 성립은 별도의 의사표시가 있는 경우를 제외하고는 다음 각 호의 경우에 성립되며, 이 경우 여객은 이 약관 및 이 약관을 근거로 정한 내용에 동의한 것으로 봅니다.\n\n여객이 정해진 운임을 지불하고 승차권 또는 그 증표를 교부받았을 때\n\n여객이 교통카드를 개표한 때(단, 정기승차권, 모바일승차권은 여객이 정해진 요금 또는 메트로페이를 충전한 때)\n\n무임대상자가 일회용 우대승차권을 발급받았을 때', '<2-hop>\n\n제4장 운임의 반환 및 보상\n\n제12조(여객운임의 반환)\n\n여객이 다음 각 호의 어느 하나에 해당하는 사유로 여객운임의 반환을 청구할 경우에는 공사에 지불한 여객운임을 반환합니다.\n\n유효기간이 남아 있고 개표하지 않은 QR승차권 또는 1일·3일 승차권이 불필요하게 되었을 때\n\n단체승차권으로서 여행시작 전이고 통용기간 내인 경우에 여행을 취소하였을 때\n\n유효기간이 남아 있는 1개월 승차권이 불필요하게 되었을 때\n\n메트로페이의 잔액 환불을 요구하였을 때\n\n여객의 사정으로 개표 후 승차하지 않고 10분 이내에 동일한 역을 되돌아 나왔을 때\n\n승차권을 개표 후 여객의 귀책없이 마지막 열차가 출발하여 승차하지 못한 때']","메트로페이는 승객이 앱을 다운로드하고 자동 발매기나 기타 지정된 장소에서 현금 또는 계좌 이체로 충전하여 교통에 사용할 수 있는 가치를 저장하는 시스템입니다. 메트로페이 잔액 환불에 관해서는, 승객은 운임 환불 정책에 명시된 조건에 따라 메트로페이 계좌의 잔액 환불을 요청할 수 있습니다.",multi_hop_specific_query_synthesizer
부산도시철도 1호선의 주요 환승역과 열차 시각 문의 방법에 대해 알려주세요.,"['<1-hop>\n\n부산도시철도는 시민들의 약속을 지켜드립니다! 역별 열차시각은 상황에 따라 변경될 수 있으며, 주말 및 평일 오전 9시 이전이나 오후 6시 이후 열차 시각 문의는 콜센터(1544-5005)로 문의해주시기 바랍니다.\n\n호선 및 역 안내\n\n호선별\n\n1호선\n\n2호선\n\n3호선\n\n4호선\n\n환승역\n\n다대포해수욕장\n\n다대포항\n\n낫개\n\n신장림\n\n장림\n\n동매\n\n신평\n\n하단\n\n당리\n\n사하\n\n괴정\n\n대티\n\n서대신\n\n동대신\n\n토성\n\n자갈치\n\n남포\n\n중앙\n\n부산\n\n초량\n\n부산진\n\n좌천\n\n범일\n\n범내골\n\n환승역서면(1)\n\n부전\n\n양정\n\n시청\n\n환승역연산(1)\n\n환승역교대(1)\n\n환승역동래(1)\n\n명륜\n\n온천장\n\n부산대\n\n장전\n\n구서\n\n두실\n\n남산\n\n범어사\n\n노포\n\n담당부서: 승무처 전화번호: 051-640-7324', '<2-hop>\n\n부산도시철도는 시민들의 약속을 지켜드립니다! 역별 열차시각은 상황에 따라 변경될 수 있습니다. 주말, 평일 오전 9시 이전이나 오후 6시 이후 열차 시각 문의는 콜센터(1544-5005)로 문의해주시기 바랍니다.\n\n호선별 역 안내\n\n1호선\n\n다대포해수욕장\n\n다대포항\n\n낫개\n\n신장림\n\n장림\n\n동매\n\n신평\n\n하단\n\n당리\n\n사하\n\n괴정\n\n대티\n\n서대신\n\n동대신\n\n토성\n\n자갈치\n\n남포\n\n중앙\n\n부산\n\n초량\n\n부산진\n\n좌천\n\n범일\n\n범내골\n\n환승역서면(1)\n\n부전\n\n양정\n\n시청\n\n환승역연산(1)\n\n환승역교대(1)\n\n환승역동래(1)\n\n명륜\n\n온천장\n\n부산대\n\n장전\n\n구서\n\n두실\n\n남산\n\n범어사\n\n노포\n\n담당부서 : 승무처 전화번호 : 051-640-7324']","부산도시철도 1호선의 주요 환승역은 서면, 연산, 교대, 동래입니다. 열차 시각 문의는 주말 및 평일 오전 9시 이전이나 오후 6시 이후에는 콜센터(1544-5005)로 연락하여 확인할 수 있습니다.",multi_hop_specific_query_synthesizer
운영 시간이 지난 후 대사역에서 유실물을 어디에서 찾을 수 있나요?,"['<1-hop>\n\n유실물 서비스센터 보관 - 습득일로부터 7일 보관\n\n본인 인계 또는 경찰청 인계 - 습득일로부터 7일 이내 유실자가 나타나지 않을 시\n\n부산김해경전철 유실물센터 안내\n\n운영시간: 09:00~18:00 / 유실물보관소\n\n운영시간 이후: 일과시간 종료 후 (공휴일 포함) / 대사역\n\n부산김해경전철 유실물현황은 해당 사이트에서 확인 가능합니다.', '<2-hop>\n\n직원으로부터 인계 인도 받은 경우 15일 이내 인계 ※ 권리주장 유실물, 관할 경찰관서에 지체 없이 인계 (부산광역시경찰청 생활안전과-7293(2023.8.9.) 및 영업처-7989(2023.9.5.))\n\n직원 이외의 자로부터 유실물을 수리하고 접수증을 교부한 경우 7일 이 내 인계 ※ 부산김해경전철 유실물센터 정보 · 전화번호: 055-310-9600 / 운영시간: 09:00∼18:00(월~금) · 운영시간 외: 대사역(055-310-9609) |\n\n5강 영업배상 관련\n\n업무 흐름도\n\n1차 사고접수 (역 민원인 - 콜센터)\n\n역내 사고 발생 및 최초 사고접수 시 동향보고 작성 (관련 영상 확보)\n\n사고민원에 대해 조치(답변)가 가능한 지점까지 응대\n\n본인 부주의 사고 시 치료비는 보상대상이 아님을 사고자에게 주지\n\n사고 내용에 따라, 운영ㆍ차량ㆍ승무사업소 인계 통보']","운영 시간이 지난 후, 대사역에서 유실물을 찾을 수 있습니다. 도움이 필요하시면 055-310-9609로 연락하실 수 있습니다.",multi_hop_specific_query_synthesizer
정기권(regular pass)과 선후불 교통카드(pre/post-paid transportation card)를 동시에(5분 이내) 사용하여 게이트에 진입할 경우 시스템은 어떻게 운임 환불을 처리하나요?,"['<1-hop>\n\n선후불은 운임 미차감, 복지카드는 15분 미체크, 정기권은 사용횟수 미차감\n\n2019.1.1.부터 시스템 개편으로 교통카드운임 미차감 됨\n\n호선에 관계없이 환승역은 동일역으로 적용\n\n11강 단체승차권 처리\n\n단체승차권 처리\n\n접속방법 : 통합 홈페이지 → 업무지원 → 홈페이지 관리자모드\n\n영수증 발매 : 수납처리 후 “발매”버튼 클릭\n\n역보관용, 승객용 영수증이 한 면에 인쇄\n\n고객보관용 영수증은 고객에게 전달, 역보관용 영수증은 역에서 보관\n\n2023.4.1. 이후 단체승차권 20명 당 1인 무임 폐지, 기존 주문제승차권(할인율 15%) 폐지\n\n12강 운행불능 지연 처리\n\n운행불능ㆍ지연 처리\n\n운차운행불능 및 열차운행 지연시 여객운임 반환(1인 1,600원)', '<2-hop>\n\n10강 이중개표 운임반환\n\n이중개표 운임 반환 대상 (단, QR승차권, 우대권의 경우 해당되지 않음)\n\n대상 반환금액 ① 2개 이상의 선후불교통카드 동시(5분 이내) 개표 시 카드 1구간 기본운임 ② 선후불교통카드와 정기권이 동시(5분 이내) 개표 시 카드 1구간 기본운임 + 추가운임(2구간)도 반환 가능 ③ 선후불교통카드와 복지교통카드가 동시(5분 이내) 개표 시 (단, 선후불교통카드로 타 교통수단으로 환승한 경우 반환 불가) ④ 환승할인적용카드와 선후불교통카드 동시(5분 이내) 개표 시 카드 1구간 기본운임\n\n예외적 운임반환 대상']","정기권(regular pass)과 선후불 교통카드(pre/post-paid transportation card)를 동시에(5분 이내) 사용하여 게이트에 진입할 경우, 시스템은 카드의 1구간 기본운임과 해당되는 경우 추가 2구간 운임을 환불합니다.",multi_hop_specific_query_synthesizer
"안녕하세요, 남포역에 락커가 몇 개 있고 카드로 결제할 수 있나요?","['<1-hop>\n\n당일 자정(24:00이후) 요금(소 2,000원/ 중 3,000원/ 대 5,000원)이 추가되며 추후에 물품을 찾을 때 납부\n\n예) 23:50분에 소형 물품보관함 사용 시 기본 2,000원에 24:00시를 기하여 2,000원이 추가되어 4,000원이 됩니다\n\n구분 기본 요금 추가 반복 요금1 (4시간 이후 12시간까지 1시간마다 반복 추가 과금) 추가 반복 요금2 (12시간 이후 12시간마다 반복 추가 과금) 소형 2,000 +300 +2,000 중형 3,000 +400 +3,000 대형 4,000 +500 +4,000 특대형 5,000 +600\n\n역별 물품보관함 현황\n\n역명 소 중 대 특대 다대포해수욕장 10 8 4 다대포항 10 8 2 동매 10 8 2 하단 10 16 4 괴정 10 8 4 동대신 10 4 2 토성 10 8 4 자갈치 34 42 4 27 남포 33 45 42 중앙 10 16 4 부산 18 52 6 36 초량 10 8 4 부산진 10 8 4 범일 10 16 4 범내골 6 8 4 서면(1) 36 60 12 34 부전 10 12 4 양정 10 8 2 시청 6 10 3 연산(1) 6 14 5 동래(1) 9 14 6 명륜 10 8 2 온천장 10 8 4 부산대 12 26 9 장전 10 8 2 남산 10 8 2 노포 10 8 2 계 340 439 122 222', '<2-hop>\n\n탈선, 정전, 신호 이상, 사고 여부 확인 요구\n\n기관사 과실, 차량결함 여부 따라 차량처와 처리 부서 결정\n\n3차 보험접수 (영업처)\n\n영업배상 처리 의뢰 건에 한하여 보험접수 처리\n\n보험 접수 후 보험사 손해사정인과 보상 범위 결정 및 피해자와 합의\n\n영업배상 관련 손해배상청구소송 처리\n\n6강 물품보관함 관련\n\n기본가격 및 사이즈\n\n구분 소 중 대 특대 기본가격(원) 2,000 3,000 4,000 5,000 구형 사이즈(cm) 30×42×55 40×42×55 50×42×55 60×42×55 신형 사이즈(cm) 37×27×55 37×37×55 37×57×55 37×87×55\n\n추가요금\n\n구형: 현금만 가능\n\n신형: 현금·카드 가능\n\n1호선 신형 물품보관함 설치 역사 : 자갈치, 남포, 부산, 범내골, 서면, 시청, 연산, 동래, 부산대']","남포역에는 소형 락커 33개, 중형 락커 45개, 대형 락커 42개가 있습니다. 네, 남포역에서는 카드로 결제할 수 있으며, 현금과 카드 결제를 모두 지원하는 신형 락커가 설치되어 있습니다.",multi_hop_specific_query_synthesizer
